,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,label,location_known,length,contains_emoji,contains_tag,contains_at,contains_link
1353,0,0,316,823305,5944,0,10881,1,2.916,3731,0,0,59,0,0,1,0
1354,0,0,44,700073,1847,0,20692,1,6.27,3300,0,0,61,0,0,0,0
1355,0,0,49340,720,231,1,68071,0,22.481,3028,0,0,48,0,0,0,0
1356,0,0,71731,184,237,0,6317,0,3.965,1593,0,1,93,0,0,0,0
1357,0,0,10550,1224356,1238,1,36047,1,8.609,4187,0,0,111,0,0,1,1
1358,0,0,787,339,883,1,3471,0,0.869,3994,0,0,98,0,0,0,0
1359,0,0,1942,133,539,1,3987,0,2.197,1815,0,0,24,0,0,0,0
1360,0,0,1621,627,375,0,68051,0,16.618,4095,0,1,70,0,0,0,0
1361,1,0,2357,1472097,192,0,13705,1,3.822,3586,0,0,34,0,0,0,0
1362,0,0,7288,328234,380,1,20964,1,6.653,3151,0,1,49,0,0,1,0
1363,1,0,7688,11194,7573,1,12037,1,5.573,2160,0,0,123,0,0,0,0
1364,0,0,1937,246,2428,0,889,0,0.809,1099,0,0,89,0,1,1,0
1365,0,0,3323,1289,2365,1,7591,0,1.947,3898,0,0,158,0,0,0,0
1366,1,0,25986,240,157,0,22304,0,10.011,2228,0,0,34,0,0,0,0
1367,0,0,79865,1099,641,1,86279,0,24.393,3537,0,0,17,0,0,0,0
1368,0,0,13827,106,394,1,168407,0,50.121,3360,0,0,72,0,0,1,0
1369,0,0,551,127287,860,1,149476,1,34.441,4340,0,0,81,0,0,1,0
1370,1,0,40848,295,641,1,7767,0,4.944,1571,0,1,81,0,0,0,0
1371,1,0,3156,100,267,1,1530,0,0.599,2555,0,0,45,0,0,0,0
1372,0,0,552,126,144,0,2095,0,0.506,4142,0,0,62,0,0,0,0
1373,0,0,12548,2322,2370,0,14603,0,4.068,3590,0,0,49,0,0,0,0
1374,1,0,44992,3513,1288,0,54118,0,27.91,1939,0,0,76,0,1,0,0
1375,0,0,29622,321,413,1,27492,0,8.316,3306,0,0,51,0,0,0,0
1376,0,0,102821,1290,2282,1,34809,0,11.595,3002,0,0,137,0,1,1,0
1377,0,0,1736,80,245,0,355,0,0.094,3773,0,0,64,0,0,0,0
1378,0,0,1938,144,111,1,3505,0,0.941,3723,0,0,144,0,1,0,0
1379,0,0,686,34,93,1,1556,0,0.371,4191,0,0,149,0,0,0,0
1380,0,0,7733,1085552,1476,0,67360,1,15.992,4212,0,0,158,0,0,0,0
1381,0,0,44155,1522,1161,1,219077,0,68.397,3203,0,0,110,0,0,0,0
1382,1,0,24670,291572,1253,1,85502,1,25.754,3320,0,0,137,0,0,1,0
1383,1,0,4998,286,1225,1,12862,0,3.093,4159,0,0,133,0,0,0,0
1384,0,0,5181,12411,1686,1,7952,1,2.018,3941,0,0,150,0,0,0,0
1385,0,0,1273,270838,603,1,15134,1,3.672,4122,0,0,70,0,0,0,0
1386,1,0,367,1,0,0,746,0,0.586,1272,0,1,63,0,0,0,0
1387,1,0,8759,390,646,1,4702,0,1.601,2936,0,0,119,0,1,1,0
1388,1,0,0,175,5,0,0,0,0.0,986,0,0,36,0,0,0,0
1389,0,0,6692,30353,2809,0,18052,1,4.464,4044,0,0,98,0,0,0,0
1390,0,0,14195,8587,9007,1,85227,0,17.33,4918,0,0,155,0,1,1,0
1391,0,0,1041,20997,5412,1,4901,1,1.199,4088,0,0,149,0,0,1,0
1392,0,0,3267,990546,1106,0,311,1,0.086,3628,0,0,20,0,0,0,0
1393,1,0,114,0,0,0,245,0,0.17,1445,0,1,50,0,0,0,0
1394,0,0,241771,1580,394,1,161754,0,49.091,3295,0,0,120,0,0,0,0
1395,0,0,330,1785,913,1,8811,0,2.491,3537,0,0,149,0,1,0,0
1396,0,0,80641,32424,2163,1,49374,0,11.996,4116,0,0,155,0,1,1,0
1397,0,0,140,3025750,0,0,58905,1,14.173,4156,0,0,70,0,1,0,0
1398,0,0,70574,1635,3790,1,36464,0,9.252,3941,0,0,149,0,1,1,0
1399,0,0,4438,282,525,1,24494,0,7.764,3155,0,1,79,0,0,0,0
1400,0,0,16083,8971,3460,1,29877,1,6.987,4276,0,0,43,0,0,0,0
1401,0,0,7226,62,551,0,2798,0,1.237,2262,0,0,27,0,0,0,0
1402,0,0,54377,2062,1449,1,20909,0,5.643,3705,0,0,86,0,0,0,0
1403,1,0,11143,849,2136,1,11787,0,5.274,2235,0,0,41,0,0,0,0
1404,0,0,13598,141848,2635,0,19514,1,4.898,3984,0,0,126,0,0,1,0
1405,0,0,1691,168,601,1,402,0,0.119,3366,0,0,64,0,0,0,0
1406,1,0,40555,2209,642,1,7229,1,1.666,4340,0,0,127,0,0,1,1
1407,0,0,7146,41353,41143,1,11460,0,2.825,4057,0,1,144,0,1,0,0
1408,0,0,159863,4671,3154,0,17629,0,4.289,4110,0,0,153,0,1,1,0
1409,0,0,1200,475,3017,0,18264,0,5.126,3563,0,0,160,0,1,0,0
1410,1,0,1124,112,528,0,1412,0,0.418,3379,0,1,91,0,1,0,0
1411,0,0,7477,197166,488,0,7876,1,1.921,4100,0,0,118,0,0,1,0
1412,1,0,2051,11233,1430,1,21057,1,6.687,3149,0,0,135,0,0,0,0
1413,0,0,26675,1044,569,0,36567,0,9.108,4015,0,0,157,0,1,0,0
1414,0,0,10156,88390,1151,1,35715,1,8.544,4180,0,0,45,0,0,0,0
1415,0,0,5047,978,778,0,74597,0,19.01,3924,0,1,52,0,0,1,0
1416,0,0,9015,394,461,1,3770,0,1.646,2290,0,0,119,0,0,1,0
1417,1,0,2465,4346,879,0,21643,1,5.923,3654,0,0,154,0,0,1,0
1418,1,0,1919,45,76,1,1089,0,0.542,2010,0,0,90,0,0,0,0
1419,0,0,21170,2902550,756,0,8760,1,2.248,3897,0,0,159,0,1,1,0
1420,0,0,21,1340980,468,1,12125,0,2.92,4153,0,0,79,0,0,1,0
1421,0,0,59,813,808,1,4912,0,1.457,3372,0,0,120,0,0,0,1
1422,0,0,1017,165321,239,0,3014,1,0.737,4090,0,0,66,0,1,0,1
1423,0,0,97657,21149,8978,1,64856,0,13.187,4918,0,0,149,0,0,1,0
1424,1,0,106502,365,315,1,2308,0,2.179,1059,0,0,83,0,0,0,0
1425,1,0,74268,1126,1753,0,62822,0,48.287,1301,0,0,147,0,1,0,0
1426,0,0,6287,115,317,1,2471,0,0.595,4154,0,0,126,0,0,0,0
1427,0,0,566,1095279,58,1,10859,1,3.343,3248,0,0,22,0,0,0,0
1428,0,0,124178,99550,19772,1,44471,1,12.108,3673,0,0,145,0,0,1,0
1429,0,0,7435,13355,14681,1,111740,0,40.544,2756,0,0,160,0,1,0,0
1430,0,0,17119,876,1211,1,36714,0,15.983,2297,0,0,155,0,1,1,0
1431,1,0,286,305,273,0,491,0,0.195,2517,0,1,124,0,0,1,0
1432,0,0,7830,2021496,1045,1,45142,1,10.792,4183,0,0,66,0,0,0,1
1433,0,0,10926,154726,1892,0,16568,1,4.317,3838,0,0,43,0,0,0,0
1434,0,0,1813,3649,2589,1,17554,1,4.52,3884,0,0,129,0,0,1,0
1435,0,0,28,79,0,0,353,0,0.085,4140,0,0,14,0,0,0,0
1436,0,0,2815,1099093,242,0,1948,1,0.625,3116,0,1,13,0,0,0,0
1437,0,0,89426,1308061,9490,0,69087,1,19.944,3464,0,0,146,0,1,0,0
1438,0,0,8142,583,156,1,8537,0,2.35,3633,0,0,156,0,0,0,0
1439,1,0,21291,921,2211,1,13538,0,3.664,3695,0,0,153,0,0,1,0
1440,1,0,2608,189,117,0,2921,0,1.24,2356,0,0,92,0,0,1,1
1441,0,0,24037,162424,1398,1,6090,1,1.49,4087,0,0,115,0,0,0,0
1442,0,0,3255,2190585,566,1,4166,1,1.114,3739,0,1,36,0,0,0,0
1443,1,0,61348,752,739,1,86032,0,29.646,2902,0,0,64,0,0,0,0
1444,0,0,1488,1067,1927,1,4323,0,0.882,4901,0,0,159,0,0,0,0
1445,0,0,1792,5111,110,1,7526,1,2.14,3517,0,0,148,0,0,0,0
1446,1,0,2794,416512,1154,0,12297,1,2.992,4110,0,0,153,0,0,1,0
1447,0,0,1232,1492,375,1,14770,0,4.732,3121,0,0,116,0,0,0,0
1448,0,0,199,68,0,0,392,0,0.103,3801,0,0,57,0,0,0,0
1449,0,0,7535,26320,28890,1,19185,0,4.278,4485,0,0,155,0,1,0,0
1450,0,0,5380,5828,922,1,5950,1,1.438,4137,0,0,155,0,0,1,0
1451,1,0,24930,1159,1095,1,56739,0,18.058,3142,0,1,24,0,0,0,0
1452,0,0,10127,16449,2131,0,41347,1,9.745,4243,0,0,158,0,0,1,0
1453,0,0,4951,1126,841,1,5698,0,1.358,4196,0,0,157,0,0,1,0
1454,1,0,0,2666929,0,0,381,1,0.139,2750,0,1,76,0,0,0,0
1455,0,0,5830,83,236,0,3517,0,0.985,3569,0,0,42,0,0,0,0
1456,0,0,189785,173,132,0,89824,0,26.203,3428,0,0,157,0,1,1,0
1457,0,0,375,2482,1922,1,1738,1,0.415,4187,0,0,156,0,0,0,0
1458,0,0,21361,119802,19589,1,55967,0,13.089,4276,0,0,139,0,0,1,1
1459,0,0,3855,19099,235,1,15345,1,4.036,3802,0,0,147,0,0,1,0
1460,0,0,12,97,0,1,447,0,0.119,3752,0,0,29,0,0,0,0
1461,0,0,8485,14531,959,1,9053,1,2.019,4485,0,0,136,0,1,0,0
1462,0,0,22568,162,532,1,10147,0,2.346,4325,0,0,81,0,0,0,0
1463,1,0,370,127,76,0,229,0,0.345,664,0,0,63,0,1,0,0
1464,1,0,7300,523,344,0,4460,0,1.715,2601,0,0,47,0,0,0,0
1465,0,0,12053,5203,1318,1,40165,0,9.371,4286,0,0,157,0,0,0,0
1466,0,0,531,307,520,0,872,0,0.273,3191,0,0,65,0,0,0,0
1467,1,0,358,0,0,0,697,0,0.533,1307,0,1,42,0,0,0,0
1468,0,0,2427,23135,576,1,5467,0,1.533,3567,0,0,41,0,0,0,0
1469,0,0,8818,14924167,128,0,21870,1,6.983,3132,0,0,36,0,1,0,0
1470,0,0,58139,1756,3865,1,15474,0,5.819,2659,0,0,149,0,1,1,1
1471,1,0,1165,112,270,1,672,0,0.165,4080,0,0,102,0,0,0,0
1472,1,0,3975,528,526,1,2956,0,1.468,2014,0,1,45,0,0,0,0
1473,0,0,4473,45,243,1,5398,0,1.294,4171,0,1,28,0,0,0,0
1474,0,0,3595,2389,549,1,14764,0,3.975,3714,0,1,136,0,0,0,0
1475,0,0,26382,4747,662,1,18558,0,4.503,4121,0,0,104,0,0,1,0
1476,0,0,239,1122,574,0,35875,0,18.695,1919,0,0,159,0,0,0,1
1477,0,0,38,2848,297,1,3411,1,0.824,4140,0,0,102,0,1,0,1
1478,0,0,1598,646345,285,0,2118,1,0.647,3272,0,1,50,0,0,0,0
1479,1,0,406,771,194,1,1542,0,0.909,1696,0,0,35,0,0,0,0
1480,0,0,26594,165,394,1,6854,0,1.784,3843,0,0,156,0,0,0,0
1481,0,0,100,221923,1383,1,27255,0,5.605,4863,0,0,25,0,0,0,0
1482,1,0,2322,9,113,1,5023,0,1.632,3078,0,0,112,0,0,0,0
1483,0,0,3159,1050357,2160,1,32711,1,7.858,4163,0,1,160,0,0,1,0
1484,0,0,4263,44846,258,1,2461,1,0.789,3118,0,1,52,0,0,1,0
1485,0,0,6547,2997939,9563,0,14148,1,3.53,4008,0,0,111,0,0,1,0
1486,0,0,12496,393947,389468,1,7037,0,1.699,4141,0,0,89,0,0,0,0
1487,1,0,2288,33,403,0,430,0,0.169,2541,0,1,77,0,0,0,0
1488,0,0,1958,122,475,1,3972,0,1.014,3917,0,0,103,0,0,0,0
1489,0,0,227,311022,27,0,5281,1,1.377,3834,0,0,130,0,0,1,0
1490,0,0,66079,552,335,1,34971,0,11.72,2984,0,1,30,0,0,0,0
1491,0,0,134,1790213,209,1,5557,1,1.323,4199,0,1,68,0,0,1,0
1492,0,0,10661,18661,5054,0,21125,1,4.979,4243,0,0,86,0,0,1,0
1493,1,0,58,1175249,156,1,784,1,0.269,2912,0,1,23,0,0,0,0
1494,0,0,14583,474,310,1,30993,0,10.369,2989,0,0,72,0,0,0,0
1495,1,0,63836,67,343,0,4858,0,2.199,2209,0,0,38,0,0,0,0
1496,0,0,4608,889,737,1,17195,0,5.009,3433,0,0,17,0,0,0,0
1497,0,0,9403,17338,3063,1,35043,1,8.42,4162,0,0,154,0,0,0,0
1498,1,0,25653,62575,4224,1,4195,0,1.304,3218,0,0,165,0,0,1,1
1499,0,0,2351,668208,833,1,10952,1,3.353,3266,0,1,142,0,0,1,0
1500,1,0,6780,308,245,1,5381,0,5.894,913,0,0,82,0,0,0,0
1501,1,0,970,44,368,0,91,0,0.101,905,0,0,69,0,0,0,0
1502,0,0,1,4601,4552,0,64143,0,17.967,3570,0,1,160,0,1,0,0
1503,0,0,26804,1102,1767,1,38911,0,11.207,3472,0,0,110,0,0,0,0
1504,1,0,2374,511,129,0,5796,0,1.754,3304,0,0,97,0,0,0,0
1505,1,0,20950,415291,2676,1,24206,1,5.965,4058,0,1,154,0,0,1,0
1506,0,0,12744,118638,362,1,8537,1,2.109,4047,0,0,32,0,0,1,0
1507,1,0,20947,1247378,956,0,10667,1,2.563,4162,0,0,147,0,0,0,0
1508,0,0,11625,293,2836,1,4974,0,1.229,4047,0,1,52,0,1,0,0
1509,0,0,19601,135942,2918,1,69702,1,15.936,4374,0,1,153,0,0,0,1
1510,0,0,1252,2942,2348,0,3057,1,0.756,4043,0,0,143,0,0,0,0
1511,0,0,1748,252,279,0,28373,0,10.711,2649,0,0,38,0,0,1,0
1512,0,0,3588,430,672,1,1620,0,0.367,4414,0,0,57,0,0,0,0
1513,1,0,22,3,62,0,435,0,0.395,1101,0,0,78,0,0,0,0
1514,0,0,2260,337,624,1,1694,0,0.951,1782,0,0,135,0,0,1,0
1515,0,0,6771,23765,2502,1,486,1,0.117,4167,0,0,158,0,0,1,0
1516,1,0,67904,1768,2761,1,41113,0,12.331,3334,0,0,158,0,0,0,0
1517,0,0,17520,234,1237,1,6252,0,1.86,3361,0,0,49,0,0,0,0
1518,1,0,7174,1626,1497,0,6751,0,1.536,4395,0,0,40,0,0,0,0
1519,1,0,30725,286,178,0,34761,0,12.942,2686,0,0,94,0,0,0,0
1520,0,0,56835,736,664,1,33413,0,10.049,3325,0,0,66,0,0,0,0
1521,1,0,24734,141,801,1,4510,0,1.114,4047,0,0,38,0,0,0,0
1522,0,0,34771,427,185,1,13953,0,3.406,4097,0,1,11,0,0,0,0
1523,1,0,918,34,154,0,1601,0,0.402,3981,0,0,127,0,0,0,0
1524,1,0,4,686,0,0,18167,0,5.312,3420,0,0,97,0,0,0,0
1525,0,0,3182,1289666,988,1,323056,1,73.858,4374,0,0,117,0,0,1,1
1526,0,0,44702,962,4601,1,3771,0,1.545,2441,0,0,141,0,0,1,0
1527,0,0,25116,1394,1571,0,205054,0,97.971,2093,0,0,149,0,0,0,0
1528,0,0,6638,1043,862,1,17747,0,4.69,3784,0,0,119,0,1,0,1
1529,1,0,3250,289,815,1,1051,0,0.481,2185,0,0,159,0,1,1,0
1530,0,0,10750,944435,162,1,12900,1,3.349,3852,0,0,50,0,0,0,0
1531,1,0,3386,1187,1760,1,1840,0,0.964,1909,0,0,153,0,0,0,1
1532,1,0,13979,168,269,1,639,0,0.155,4125,0,0,133,0,0,0,0
1533,0,0,10577,243612,255779,0,36007,0,9.747,3694,0,0,163,0,0,0,1
1534,1,0,20961,939,1298,0,30904,0,26.459,1168,0,0,33,0,1,0,0
1535,0,0,1749,1341,461,1,45624,0,12.073,3779,0,0,124,0,0,0,1
1536,0,0,574,305,215,0,585,0,0.161,3640,0,1,64,0,0,0,0
1537,0,0,5254,70053,402,0,25847,1,6.221,4155,0,0,15,0,0,0,0
1538,0,0,1240,29,155,0,31052,0,9.393,3306,0,0,97,0,0,0,0
1539,0,0,1218,14,0,0,2422,0,0.594,4078,0,0,45,0,0,0,0
1540,0,0,17532,967,1262,0,4849,0,1.647,2945,0,0,151,0,0,0,0
1541,1,0,5981,624483,317,1,7274,1,3.971,1832,0,1,45,0,0,0,0
1542,1,0,24180,1130,1618,1,27480,0,13.83,1987,0,1,148,0,1,0,0
1543,0,0,124,1032216,481,1,13386,1,3.188,4199,0,0,143,0,1,1,1
1544,0,0,7286,365,1024,1,2495,0,0.743,3360,0,0,40,0,0,0,0
1545,0,0,31665,691,341,1,2461,0,1.088,2262,0,1,14,0,0,0,0
1546,0,0,1360,101,189,1,2630,0,0.842,3124,0,0,71,0,0,0,0
1547,0,0,47843,2707,2068,1,32549,0,6.863,4743,0,0,150,0,0,1,0
1548,1,0,167,895203,270,0,15923,0,4.535,3511,0,1,28,0,0,0,0
1549,0,0,11200,351,299,1,4848,0,2.259,2146,0,0,33,0,0,0,0
1550,0,0,11417,269,255,1,24818,0,6.616,3751,0,0,99,0,0,0,0
1551,1,0,6222,357,710,0,1723,0,1.383,1246,0,0,30,0,0,1,0
1552,1,0,69412,347,639,1,16001,0,6.687,2393,0,0,111,0,0,0,0
1553,0,0,8326,1974,991,1,4774,0,1.185,4027,0,0,80,0,0,1,0
1554,1,0,5103,8965412,472,0,2407,1,0.809,2976,0,0,79,0,1,0,0
1555,0,0,3163,829,1005,1,36865,0,11.001,3351,0,0,38,0,0,0,0
1556,0,0,4197,121,115,0,3375,0,1.622,2081,0,1,157,0,0,1,0
1557,0,0,681,18290319,1422,0,23987,1,5.807,4131,0,0,51,0,0,1,0
1558,1,0,9951,139,189,1,857,0,0.403,2129,0,0,51,0,0,0,0
1559,0,0,39814,610,187,0,19236,0,6.429,2992,0,1,140,0,1,1,0
1560,0,0,3125,521,2799,0,7731,0,3.325,2325,0,1,41,0,0,0,0
1561,1,0,2,883598,18,1,354,1,0.228,1550,0,0,153,0,0,1,0
1562,1,0,2544,772,534,1,2357,1,1.545,1526,0,0,159,0,0,1,0
1563,0,0,29342,7665,68,1,4935,0,3.217,1534,0,0,158,0,0,1,0
1564,0,0,2,206871,111,0,191,0,0.071,2693,0,0,79,0,0,0,0
1565,1,0,8235,1835,1388,1,3466,0,2.023,1713,0,0,104,0,0,1,0
1566,0,0,17725,611621,103,1,96452,1,38.063,2534,0,0,157,0,0,0,0
1567,0,0,190,35182,290,0,829,0,0.258,3219,0,1,73,0,0,0,1
1568,0,0,81232,1883,985,1,268395,0,122.22,2196,0,0,68,0,0,0,0
1569,0,0,334,759,733,1,689,0,0.176,3918,0,0,155,0,0,0,0
1570,0,0,4728,1931,878,1,20291,1,6.052,3353,0,0,93,0,0,0,0
1571,0,0,1523,232907,581,0,18071,1,5.051,3578,0,1,70,0,0,0,1
1572,0,0,1441,31,17,1,2464,0,0.836,2948,0,0,59,0,0,0,0
1573,0,0,28820,3677,4196,1,12665,0,6.352,1994,0,0,157,0,1,1,0
1574,1,0,135407,1032,1646,0,110514,0,97.714,1131,0,0,113,0,0,1,1
1575,0,0,5848,749,645,1,5775,0,2.188,2639,0,0,137,0,0,0,0
1576,0,0,4516,905,4821,1,2257,0,0.688,3279,0,1,84,0,0,0,1
1577,0,0,46454,4003,1810,1,17177,1,5.059,3395,0,0,124,0,0,1,0
1578,0,0,17980,1393389,191,1,40961,1,9.438,4340,0,0,60,0,1,0,0
1579,1,0,3931,1491,646,1,18662,0,8.77,2128,0,0,18,0,0,0,0
1580,0,0,129080,205422,294,1,100910,0,35.835,2816,0,0,109,0,0,0,0
1581,0,0,19503,349409,796,1,13933,1,3.366,4139,0,0,111,0,0,0,0
1582,1,0,214,0,0,0,480,0,0.332,1444,0,1,133,0,0,0,0
1583,0,0,794,607958,4926,0,36580,1,8.485,4311,0,0,134,0,0,1,0
1584,0,0,111,73086,924,0,9486,1,2.377,3991,0,1,105,0,0,1,0
1585,0,0,6521,1016,4112,1,5725,0,1.739,3293,0,0,154,0,1,0,0
1586,0,0,17696,7456,4262,1,27053,1,8.023,3372,0,0,86,0,0,1,0
1587,0,0,6118,811,1903,1,8986,0,2.971,3025,0,0,156,0,0,1,0
1588,0,0,46543,2320,664,1,131227,0,40.254,3260,0,0,16,0,0,0,0
1589,0,0,1502,2623,918,0,3618,1,0.98,3693,0,0,91,0,0,1,0
1590,0,0,6688,232,649,1,2954,0,1.192,2478,0,0,122,0,1,0,0
1591,0,0,9299,14957,16268,1,23082,0,5.773,3998,0,0,151,0,0,1,0
1592,0,0,29653,755,315,1,28681,0,7.333,3911,0,0,98,0,1,0,0
1593,1,0,5540,139,330,0,1874,0,0.571,3281,0,1,54,0,0,0,0
1594,0,0,203,544,1379,1,2779,0,0.655,4243,0,0,137,0,0,0,0
1595,0,0,60006,566,1152,1,22139,0,18.48,1198,0,0,66,0,0,0,0
1596,0,0,854,1573,373,1,560,0,0.172,3259,0,0,28,0,0,0,0
1597,1,0,15759,664694,3675,0,30144,1,14.541,2073,0,1,140,0,0,0,0
1598,0,0,8748,3128,804,1,4971,1,1.908,2605,0,0,110,0,0,1,0
1599,1,0,5905,355,1221,1,4980,0,5.744,867,0,0,88,0,0,1,0
1600,1,0,0,109,8,0,27,0,0.008,3388,0,0,106,0,0,0,0
1601,0,0,8963,751,469,1,5398,0,1.32,4088,0,0,133,0,0,1,0
1602,1,0,70,1,0,0,152,0,0.105,1445,0,1,59,0,0,0,0
1603,0,0,9305,2198,4886,1,2924,0,0.908,3220,0,0,158,0,1,1,0
1604,0,0,71,25860,13701,0,40831,0,9.818,4159,0,1,127,0,0,1,0
1605,0,0,55685,3196,2818,0,166536,0,48.271,3450,0,0,55,0,1,0,0
1606,0,0,58,177,380,0,8640,0,2.106,4102,0,0,117,0,0,0,0
1607,0,0,21381,102347,334,0,22837,0,6.413,3561,0,1,86,0,0,0,0
1608,0,0,244613,1116,4999,1,145852,0,33.475,4357,0,0,151,0,0,0,0
1609,0,0,13937,35294,651,1,16395,0,4.142,3958,0,0,63,0,0,0,0
1610,0,0,0,1849,2069,0,47364,0,14.059,3369,0,0,102,0,0,0,0
1611,0,0,30,937313,226,0,15262,1,3.635,4199,0,0,159,0,0,0,0
1612,1,0,268372,20991,8220,1,117885,0,28.745,4101,0,1,60,0,0,0,1
1613,1,0,29,0,0,0,100,0,0.069,1444,0,1,99,0,0,0,0
1614,1,0,169,362,204,0,272,0,0.123,2217,0,0,26,0,0,0,0
1615,0,0,9109,16285,4819,0,6727,1,3.312,2031,0,0,147,0,0,1,0
1616,0,0,7853,1352,148,0,5897,0,1.64,3595,0,0,155,0,0,0,0
1617,0,0,5029,99243,2140,0,16962,1,4.226,4014,0,0,51,0,0,1,0
1618,0,0,396,43,218,0,361,0,0.087,4138,0,0,64,0,0,0,0
1619,0,0,56283,1899,1225,1,60830,0,17.912,3396,0,0,59,0,1,0,0
1620,0,0,9589,2548606,601,0,98662,1,22.231,4438,0,0,159,0,0,0,1
1621,0,0,30191,401,334,1,4160,0,2.007,2073,0,1,36,0,0,0,0
1622,1,0,10281,615,1975,1,6264,0,1.544,4056,0,0,54,0,0,0,0
1623,0,0,6992,981,1491,1,62730,0,15.141,4143,0,0,30,0,0,0,0
1624,0,0,1128,636,0,0,1800,0,0.456,3949,0,0,58,0,0,0,0
1625,0,0,3247,1282,561,1,16324,0,3.836,4255,0,0,115,0,0,0,0
1626,0,0,818,600901,450,1,7347,1,1.867,3935,0,1,140,0,0,1,0
1627,0,0,523,383,455,1,4254,0,1.428,2980,0,0,160,0,1,1,0
1628,0,0,228395,1774,1559,1,76883,0,43.072,1785,0,0,140,0,0,0,0
1629,0,0,27399,323,310,1,42925,0,10.734,3999,0,0,112,0,1,0,1
1630,0,0,2638,197219,468,1,8165,1,2.713,3010,0,0,139,0,1,1,0
1631,1,0,394,488,856,0,2,1,0.001,3663,0,1,11,0,0,0,0
1632,0,0,2545,1440,3318,0,2234,0,0.608,3675,0,1,95,0,0,0,1
1633,0,0,143260,494,287,0,99909,0,48.879,2044,0,0,91,0,0,0,0
1634,0,0,12,7328104,10,0,4197,1,1.354,3100,0,1,131,0,0,0,1
1635,0,0,2789,25633,928,0,7045,1,1.689,4171,0,0,130,0,1,1,0
1636,0,0,10377,49375,762,1,12905,0,2.908,4438,0,0,103,0,0,1,0
1637,1,0,4000,379,372,0,30075,0,6.128,4908,0,0,24,0,0,0,0
1638,1,0,139,0,0,0,286,0,0.198,1444,0,1,33,0,0,0,0
1639,1,0,115,1929013,149,1,12207,1,3.187,3830,0,0,151,0,0,1,0
1640,0,0,18447,8535,2671,1,15505,0,3.685,4208,0,0,135,0,0,0,0
1641,0,0,17133,2712,1806,0,23255,0,5.426,4286,0,0,46,0,0,0,0
1642,0,0,4413,3766,1779,1,62009,0,14.677,4225,0,0,153,0,0,1,1
1643,0,0,591,2659687,92,1,12826,1,3.199,4010,0,0,143,0,0,0,0
1644,0,0,47739,149156,315,0,33937,1,8.249,4114,0,0,149,0,1,1,0
1645,0,0,21302,240,267,0,7777,0,4.849,1604,0,0,58,0,1,0,0
1646,0,0,3668,7938,1028,1,7432,1,2.994,2482,0,0,130,0,1,0,1
1647,0,0,48,4926552,93,1,6161,1,1.506,4091,0,0,41,0,0,0,0
1648,0,0,567,10,65,0,190,0,0.049,3844,0,0,63,0,0,0,0
1649,0,0,8504,946,1512,1,33080,0,8.328,3972,0,0,70,0,1,0,0
1650,1,0,62,0,0,0,114,0,0.08,1417,0,1,97,0,0,0,0
1651,1,0,82,39,312,0,117,0,0.097,1211,0,1,12,0,0,0,0
1652,1,0,261124,818,1529,1,23179,0,7.963,2911,0,0,153,0,0,0,0
1653,0,0,160281,103404,10941,1,155959,1,36.913,4225,0,0,157,0,1,1,0
1654,1,0,112,10,24,0,72,0,0.041,1774,0,0,114,0,0,0,0
1655,0,0,64052,688,620,1,30895,0,9.682,3191,0,0,76,0,0,0,0
1656,1,0,8,6926,7437,0,24584,1,5.812,4230,0,0,54,0,0,1,0
1657,0,0,38,7618284,14,0,799,1,0.349,2290,0,1,100,0,0,1,0
1658,0,0,62338,2598,3488,1,36915,0,15.729,2347,0,1,44,0,0,0,0
1659,0,0,2556,805,228,0,15516,0,3.754,4133,0,1,28,0,0,0,0
1660,0,0,34099,3156,648,0,107135,1,24.685,4340,0,0,133,0,0,1,0
1661,1,0,1707,163,286,0,232,0,0.07,3332,0,0,90,0,0,0,0
1662,0,0,4015,12734079,168,1,15507,1,3.788,4094,0,0,14,0,0,0,0
1663,1,0,5,2,2,0,1,0,0.001,1305,0,0,121,0,0,1,0
1664,1,0,20613,1060,133,1,3931,0,2.692,1460,0,0,134,0,0,1,0
1665,0,0,38635,246,375,1,9638,0,2.172,4438,0,0,115,0,0,0,1
1666,0,0,1631,153,377,0,2810,0,0.862,3259,0,0,138,0,1,0,0
1667,0,0,94760,4693,5067,0,59225,0,16.878,3509,0,0,24,0,1,0,0
1668,0,0,20776,622,605,0,49341,0,17.478,2823,0,1,76,0,0,0,0
1669,1,0,27468,3790519,128,1,5033,0,1.958,2570,0,1,64,0,0,0,0
1670,0,0,231,130,128,1,7750,0,2.287,3389,0,1,22,0,0,0,0
1671,0,0,2,1337631,0,1,302,1,0.086,3517,0,0,17,0,0,0,0
1672,0,0,93194,2778,4918,1,40855,0,10.367,3941,0,0,150,0,1,1,0
1673,0,0,5027,4586,3032,0,36257,0,9.551,3796,0,0,159,0,0,0,0
1674,0,0,165,316193,28,1,36483,0,16.478,2214,0,0,148,0,0,1,0
1675,0,0,1278,9239,455,1,3738,0,0.959,3898,0,0,152,0,0,0,0
1676,1,0,57158,3207,3362,1,51751,0,22.559,2294,0,0,128,0,1,1,0
1677,0,0,8415,5560,4221,1,16217,0,6.817,2379,0,0,160,0,1,0,0
1678,0,0,72329,133162,1216,0,78489,0,29.765,2637,0,0,143,0,0,0,1
